state_county_fips,b_pct_totalchildren_in_femaleonlyhouseholds,b_pct_totalchildrent_in_femalehouseholds_inlaborforce,b_pct_womenworkingparttime,b_pct_women15to50_withbirth12m,b_pct_totalchildren_per_women15to50,b_pct_education_hsplus,b_pct_education_less_than_hs,b_householdincome_clipped,b_householdincome_scaled,b_pct_foreign_born,b_pct_families_150_pct_below_poverty,b_pct_singleparents_with_kids,b_pct_nointernet,b_pct_noplumbing,b_pct_nocar,b_pct_families_below_poverty,b_pct_crowded_rooms,b_pct_owner_occupied_housing,b_pct_employment_16plus_whitecollar,b_pct_employment_over16,b_pct_employment_inlaborforce,b_pct_employment_primeage,b_pct_unemployment_over16,b_pct_unemployment_inlaborforce,b_pct_unemployment_primeage,b_pct_housing_vacant,b_pct_acctandauditfemale,i_adi_poverty,i_adi_housing,i_adi_employment,i_adi_education,i_adi_manual,i_adi,i_dci,dci_population,dci_county_type,i_vitality,metro_pct,i_sdi
01021,0.1492880613362541,0.1300603781055132,0.24021891010712623,0.024987702902115102,0.8981800295130349,0.841870751618044,0.15812924838195597,61873.0,-0.17015758364455777,0.030615384615384614,0.40156573796914574,0.14811438988264783,0.0026774524324940183,0.017764693939701554,0.02950894383046599,0.10205434062292909,0.02159052067904751,0.7683149139797197,0.6076747760640271,0.9696696358101251,0.9460462317605175,0.8697926396413226,0.030330364189874844,0.05395376823948252,0.13020736035867742,0.1090244645213684,,0.1447869509523922,0.05208825519984513,-0.0527863826486501,-0.07644118775815525,0.06764763574543195,80.5,66.8580542264753,45500.0,Rural,-0.25351990880983594,0.1111111111111111,0.78287333
01023,0.23076923076923078,0.18161925601750548,0.22869379014989294,0.05830670926517572,0.7787539936102237,0.8421871527006002,0.15781284729939982,44483.0,-1.1438919052344003,0.0332934131736527,0.4498898678414097,0.1202164669501353,0.002126014688828759,0.12688442211055276,0.06494008504058756,0.16469489414694893,0.008504058755315036,0.8221878623888674,0.5480114260602066,0.9744602929838088,0.9449750830564784,1.0457413249211356,0.02553970701619121,0.055024916943521594,-0.045741324921135584,0.2777777777777778,,0.20677482374389075,0.15438914297772766,-0.04707761819533658,-0.07650633474105359,0.23758001378522828,87.0,97.5438596491228,12525.0,Rural,-0.702821568649993,1.0,0.5856334
01025,0.3428172942817294,0.3522600757069695,0.22560262110929089,0.033306419055308845,0.7236576503835285,0.8526869597895528,0.14731304021044722,49167.0,-0.8816163697354457,0.027234453118147532,0.4382512273573726,0.1721486038807383,0.001656412683388547,0.09542082374008698,0.10979649787032655,0.13135114791117802,0.005205868433506862,0.7091812588736394,0.5134361781537696,0.9341514840244364,0.868409680207433,0.8033088235294118,0.0658485159755636,0.131590319792567,0.1966911764705882,0.2792700605440437,,0.17975308065031118,0.09551728548547117,-0.03749632756721907,-0.07866824502066892,0.1591057935478944,85.28,91.8022328548644,22802.0,Rural,-0.6067436431637568,1.0,0.88076901
01027,0.2178294573643411,0.15471273000375516,0.2490827558092132,0.0568832043083137,0.8683944799730731,0.8275660395750073,0.1724339604249927,51852.0,-0.7312726863847425,0.016140400338314067,0.405395049429075,0.1196877710320902,0.003122289679098005,0.0873868778280543,0.0588031222896791,0.13397920604914934,0.013009540329575022,0.7769297484822203,0.6432234432234433,0.982931900883729,0.9651758882800071,1.1032835820895521,0.01706809911627101,0.03482411171999293,-0.10328358208955213,0.1848133484162896,,0.21875187986962402,0.14354135907769472,-0.05771517672357694,-0.073495847548494,0.23108221467524778,82.81818181818181,84.9760765550239,14188.0,Rural,-0.4832797918133782,1.0,0.56090587
01029,0.1782916822081313,0.13105229180116204,0.2339622641509434,0.04207841887153331,0.8546381893528849,0.8539729306693674,0.1460270693306326,53319.0,-0.6491296012914534,0.03690835190769634,0.37250751160885004,0.10155582150795008,0.0,0.09134685539179921,0.060865105146178836,0.06779227423893579,0.017609847837237135,0.8004787143101385,0.6288607594936709,0.9924903100775194,0.9845463609172482,1.0786516853932584,0.0075096899224806205,0.015453639082751745,-0.0786516853932584,0.14650518021304537,,0.12849019092962835,0.08093015996402135,-0.05796221295606851,-0.07893302642482275,0.07252511151275842,79.1,50.207336523126,15254.0,Rural,-0.4999341609516127,0.8888888888888888,0.25523961
01031,0.24091263988895636,0.1955201837873318,0.26340595820364604,0.07247916326197092,0.9419022716130087,0.8602319531758075,0.13976804682419253,64672.0,-0.01343059306779128,0.07442237834448931,0.31083736099650283,0.15814956855225312,0.0013902205177372963,0.03426369933193983,0.03969319271332694,0.13916642877533542,0.010930009587727708,0.6923298178331735,0.569778020378457,0.9766703253076762,0.9565330896749772,1.0150476508944992,0.02332967469232386,0.043466910325022846,-0.01504765089449922,0.14504692815279316,0.6842105263157895,0.11219103672787369,-0.035709042249789394,-0.050082722726803766,-0.08022175915889876,-0.05382248740761823,75.88888888888889,48.6443381180223,54231.0,Small town,-0.020527534258253245,0.4444444444444444,0.49183959
01033,0.3318973254352899,0.23174850610548195,0.23598260181890074,0.0420675944333996,0.8860437375745527,0.875494167602128,0.12450583239787205,56736.0,-0.45779836627865905,0.06432139883430475,0.335772747382392,0.13713507040508732,0.00264277160672255,0.06217951016602718,0.0382376016847669,0.13158747650223634,0.005574596357930379,0.7080150307635132,0.5944557340592769,0.9811074779337907,0.9672167624698683,0.9378930817610063,0.018892522066209314,0.032783237530131654,0.062106918238993725,0.1316025388173701,0.7021276595744681,0.1619429675799644,0.028388316069204785,-0.05328983472839501,-0.08336424910927814,0.05367719981149602,79.42857142857143,62.7113237639553,57648.0,Small town,-0.41621432718731977,0.3333333333333333,0.1294876
01035,0.40458015267175573,0.29819694868238555,0.174573055028463,0.056433408577878104,0.8279909706546276,0.8748615725359912,0.12513842746400883,42266.0,-1.2680304326044223,0.023135570940320743,0.4670683057884882,0.1073321554770318,0.0030918727915194345,0.12243947858472998,0.07663427561837456,0.17256162915326903,0.014134275618374558,0.7493374558303887,0.62093553907587,0.9663507613672665,0.9173207744636316,0.9873217115689382,0.03364923863273347,0.08267922553636839,0.01267828843106178,0.2973308504034761,,0.2650923382042341,0.13316748156581124,-0.051662823751642925,-0.08323399778516058,0.26336299823324183,93.41666666666667,94.3221690590112,11411.0,Rural,-0.8461083574744782,1.0,0.52090406
01037,0.37176644493717664,0.26369426751592356,0.261854583772392,0.040388548057259714,0.691717791411043,0.8277252678008822,0.17227473219911782,57063.0,-0.4394883534460036,0.04020149181439504,0.34811165845648606,0.10235658176624614,0.0,0.09649122807017543,0.04998809807188764,0.08007312614259597,0.033563437276838845,0.813139728636039,0.5804965446634246,0.9762340036563071,0.949453219927096,0.8133245382585752,0.02376599634369287,0.05054678007290401,0.1866754617414248,0.30470043032108574,,0.164482037406775,0.13000701554702257,-0.05050761047327273,-0.07352863264020165,0.17045280984032318,84.3,62.5518341307815,10323.0,Rural,-0.16661262224410464,0.8888888888888888,-0.1252331
01039,0.2498536299765808,0.22259719222462204,0.24772483940042828,0.05016765540366262,0.8810936290946608,0.8618239540421029,0.13817604595789712,50886.0,-0.7853628160371743,0.024517225808165326,0.3810663585341697,0.1377026560883063,0.004898240772680235,0.07833583208395802,0.06105553639185926,0.14657062323833386,0.012901000344946534,0.7571576405657123,0.5919433787538034,0.976087316024475,0.9543589419859857,0.9546827794561934,0.023912683975525054,0.04564105801401427,0.0453172205438066,0.22387020775326621,,0.2013977923599262,0.1021146601549546,-0.05199111488665071,-0.08054955213726898,0.1709717854909611,83.57894736842105,80.0637958532695,37647.0,Rural,-0.5116187586246214,0.6666666666666666,0.60910499
01041,0.18233493659816352,0.1323529411764706,0.27388535031847133,0.04738330975954738,0.8086987270155587,0.8257908611599297,0.17420913884007028,49040.0,-0.8887275979609723,0.026247717589774802,0.3816340013212949,0.13320197044334975,0.0035467980295566504,0.0853398354160317,0.0780295566502463,0.09096753455480552,0.006896551724137931,0.7420689655172413,0.5710424710424711,0.9748098859315589,0.9513314967860422,0.8823907455012854,0.025190114068441065,0.048668503213957756,0.11760925449871462,0.22660774154221275,,0.1931954092259278,0.15424523518278432,-0.04977218240672787,-0.07313033831282953,0.22453812368915474,87.46153846153847,86.2519936204147,13144.0,Rural,-0.5797332967741733,0.8888888888888888,0.18693128
01043,0.17988940300191852,0.19451983298538622,0.2777837259100642,0.05702711124961047,0.9204321180014542,0.849951923076923,0.15004807692307698,60916.0,-0.22374376798966872,0.05279277466662195,0.34035565033028176,0.132530469270185,0.0009263816113250152,0.035105468157215845,0.02784934719045827,0.09858979676482788,0.012795646006426773,0.7635700431346438,0.6201433799568857,0.9757400742166792,0.958230250042034,0.9868048089140846,0.024259925783320778,0.041769749957966035,0.013195191085915381,0.1263341595427184,0.75,0.12733687347353684,0.008030646486842513,-0.054967325045410645,-0.07810510096153846,0.0022950939534302495,71.78787878787878,44.8165869218501,89463.0,Rural,-0.19705869373419585,0.4444444444444444,0.070585199
01045,0.372743156668608,0.2715891437448597,0.2757372511444693,0.05446525027007562,0.9274396831112711,0.8572357531331284,0.1427642468668716,53955.0,-0.613517466240784,0.07480410372404879,0.37679884371268774,0.14204056856694824,0.0012646062016288128,0.046224356176342206,0.05427689817390864,0.14886051398092776,0.004097324093277353,0.6134351762861046,0.5783504575823929,0.966882520905568,0.9320251177394034,1.023942394239424,0.03311747909443198,0.06797488226059654,-0.023942394239423903,0.13710170231340027,,0.17413582199171676,0.0791705553074174,-0.048865887829536145,-0.07960484157011113,0.1248356478994869,84.06976744186046,86.6985645933014,49516.0,Rural,-0.3270434504078727,0.4444444444444444,0.77151024
01047,0.4769695044472681,0.4203483968694774,0.24113475177304963,0.06629187163270087,0.7374092293277114,0.8705845454189046,0.12941545458109538,36810.0,-1.573533276686894,0.04195971867007672,0.4985212473408395,0.15626621691748832,0.0005189413596263622,0.05815610322444456,0.1509470679813181,0.24028028933092224,0.008497664763881682,0.6101453035806954,0.5423997692529564,0.9426846135681274,0.8908588681184557,0.8513969171483622,0.05731538643187262,0.1091411318815443,0.1486030828516378,0.18644783365876827,,0.2996739243278949,0.1410099638051765,-0.04207900077021294,-0.08235335790175247,0.316251529461106,94.63414634146342,97.384370015949,37536.0,Rural,-1.083388940385722,0.4444444444444444,1.516856
01049,0.15390216455947575,0.12641532160925079,0.26655943851440267,0.05205772987962438,0.9521018465998613,0.7894519643446682,0.21054803565533176,51149.0,-0.7706364142787999,0.03783393100380841,0.44986141709899796,0.11766746319278501,0.0010020812456640715,0.04430687453408096,0.03923533492638557,0.1464307171336501,0.020234332845139907,0.7675942341786788,0.632022196833687,0.9759464769287952,0.957523285616053,0.8977777777777778,0.0240535230712048,0.04247671438394699,0.10222222222222221,0.159044501345088,0.6666666666666666,0.2270738579505952,0.11661521539030723,-0.0560279143336193,-0.0656481594585672,0.22201299954871592,84.875,75.311004784689,71946.0,Rural,-0.5014122321707213,0.6666666666666666,0.92622328
01051,0.2404095226347601,0.2234144149205101,0.20860381745954848,0.053470171985566334,0.75982942031023,0.8958912074423412,0.10410879255765881,75553.0,0.5958392834830469,0.05747217178495303,0.2585304748359148,0.14196563066801932,0.0023363767714962035,0.005446946204664959,0.040702142703433856,0.08977923828783282,0.008761412893110762,0.7686372160226259,0.5542065057924824,0.977548340225774,0.9609392090615201,0.8774876757348914,0.022451659774225998,0.03906079093847986,0.12251232426510861,0.12285290548739382,0.6333333333333333,0.0378451945199059,-0.09330884741452514,-0.04897983151413341,-0.08756399961237804,-0.1920074840211307,64.37254901960785,25.5821371610845,88669.0,Rural,0.22428835546702186,0.2222222222222222,-0.46869922
01053,0.2814219842332292,0.266312292358804,0.3508912799100691,0.035977859778597784,0.886004217185029,0.8253264833915055,0.1746735166084945,44447.0,-1.1459076864636835,0.038261343507289824,0.4411100354953211,0.1240122056177138,0.00046944683514591975,0.08908646100602662,0.06963461387997809,0.17098955132145052,0.0021907518973476254,0.6868789609576715,0.5547378104875805,0.9552640545144804,0.9085463536950616,0.897392047883711,0.04473594548551959,0.09145364630493835,0.10260795211628904,0.2373649979115699,,0.23512391336664476,0.13132396797495705,-0.04470223056314218,-0.07303472293031099,0.24871092784814863,88.45161290322581,94.0350877192982,36695.0,Rural,-0.7872891184884607,0.6666666666666666,0.89581221
01055,0.2837507469984245,0.24657806978248967,0.2486563461803482,0.048454104167577734,0.804959111383216,0.8577786964310321,0.1422213035689679,53070.0,-0.6630720881273285,0.0321971165025967,0.3619383103427861,0.13751276813074567,0.0011235955056179776,0.06087981974013941,0.04067926455566905,0.11964813949867663,0.009831460674157303,0.7375127681307456,0.5662672896331591,0.965075404014349,0.9369162422797703,0.8414291449217182,0.03492459598565104,0.06308375772022971,0.15857085507828184,0.1753532545749363,0.9298245614035088,0.18074597791172728,0.04916969531720079,-0.04813166029575262,-0.07971663359514952,0.10206737933802595,82.56179775280899,80.829346092504,103208.0,Small town,-0.5923434138855291,0.3333333333333333,0.51345563
