Sample data from Morgantown Zillow Sales,,,,,,,,,,,,,,,,,,,,
Created 11/1/23 by NDG using Zillow Data Explorer,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Property URL,MLS ID,Property price (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Broker name,Broker agent,Street address,City,Zip,State,Country,id,longitude,latitude
https://www.zillow.com/homedetails/508-Lake-St-Morgantown-WV-26505/22901126_zpid/,,120000,10/21/2021,1050,sqft,114.29,6364,sqft,2,1,,,508 Lake St,Morgantown,26505,WV,USA,106,-79.973823834113,39.660901164473
https://www.zillow.com/homedetails/286-Lilly-St-Morgantown-WV-26505/22903309_zpid/,,190000,10/1/2021,858,sqft,221.45,0.38,acres,2,1,,,286 Lilly St,Morgantown,26505,WV,USA,107,-79.983025779359,39.656529720741
https://www.zillow.com/homedetails/444-Westwood-Ave-Morgantown-WV-26505/22903124_zpid/,,150000,9/23/2021,1080,sqft,138.89,1.84,acres,2,1,,,444 Westwood Ave,Morgantown,26505,WV,USA,108,-79.982402105956,39.659299218725
https://www.zillow.com/homedetails/343-Crawford-Ave-Star-City-WV-26505/22903266_zpid/,,144900,9/21/2021,760,sqft,190.66,0.92,acres,2,1,,,343 Crawford Ave,Star City,26505,WV,USA,109,-79.987943479047,39.657401928581
https://www.zillow.com/homedetails/3-Bakers-Pointe-Morgantown-WV-26505/2071263961_zpid/,,148000,9/20/2021,1000,sqft,148,,,2,1.5,,,3 Bakers Pointe,Morgantown,26505,WV,USA,110,,
https://www.zillow.com/homedetails/241-Raven-Run-Morgantown-WV-26508/125341817_zpid/,,195000,10/2/2023,1386,sqft,140.69,1948,sqft,3,2.5,,,241 Raven Run,Morgantown,26508,WV,USA,111,-79.949867566276,39.669828278497
https://www.zillow.com/homedetails/460-Crawford-Ave-Morgantown-WV-26505/22902869_zpid/,,65000,9/29/2023,1144,sqft,56.82,4000,sqft,3,2,,,460 Crawford Ave,Morgantown,26505,WV,USA,112,-79.986560541281,39.660262866814
https://www.zillow.com/homedetails/895-Tremont-St-Morgantown-WV-26505/244361442_zpid/,,135000,9/13/2023,1520,sqft,88.82,,,3,2,,,895 Tremont St,Morgantown,26505,WV,USA,113,-79.948673085459,39.667360277289
https://www.zillow.com/homedetails/320-Mulberry-St-Morgantown-WV-26505/22901405_zpid/,,325000,9/11/2023,1749,sqft,185.82,8712,sqft,3,2,,,320 Mulberry St,Morgantown,26505,WV,USA,114,-79.977972575802,39.652643627464
https://www.zillow.com/homedetails/177-Windwood-Dr-Morgantown-WV-26505/58260691_zpid/,,200000,9/11/2023,1688,sqft,118.48,3998,sqft,3,2.5,,,177 Windwood Dr,Morgantown,26505,WV,USA,115,-79.961110549288,39.667164819362
https://www.zillow.com/homedetails/1230-Van-Voorhis-Rd-Morgantown-WV-26505/22890082_zpid/,,170000,5/31/2023,1668,sqft,101.92,0.59,acres,3,2.5,,,1230 Van Voorhis Rd,Morgantown,26505,WV,USA,116,-79.96316644521,39.661621379116
https://www.zillow.com/homedetails/479-Legion-St-Morgantown-WV-26505/22901066_zpid/,,335000,8/30/2023,1732,sqft,193.42,10018.8,sqft,3,2,,,479 Legion St,Morgantown,26505,WV,USA,117,-79.97396048577,39.658086729852
https://www.zillow.com/homedetails/1500-Van-Voorhis-Rd-Morgantown-WV-26505/22904153_zpid/,,7000000,8/29/2023,1348,sqft,5192.88,0.25,acres,3,2,,,1500 Van Voorhis Rd,Morgantown,26505,WV,USA,118,-79.962169460939,39.664046524005
https://www.zillow.com/homedetails/1448-Eastern-Ave-Morgantown-WV-26505/22902053_zpid/,,235000,8/28/2023,2548,sqft,92.23,8015.04,sqft,3,3,,,1448 Eastern Ave,Morgantown,26505,WV,USA,119,-79.973841197623,39.66471069815
https://www.zillow.com/homedetails/3439-Collins-Ferry-Rd-Morgantown-WV-26505/22901979_zpid/,,220530,8/23/2023,1167,sqft,188.97,0.37,acres,3,2,,,3439 Collins Ferry Rd,Morgantown,26505,WV,USA,120,-79.976093944673,39.663295639783
https://www.zillow.com/homedetails/1226-Van-Voorhis-Rd-Morgantown-WV-26505/22890095_zpid/,,185000,8/17/2023,1488,sqft,124.33,0.57,acres,3,2.5,,,1226 Van Voorhis Rd,Morgantown,26505,WV,USA,121,-79.963167821835,39.661591880044
https://www.zillow.com/homedetails/556-Mansfield-Ave-Star-City-WV-26505/22903073_zpid/,,230000,8/14/2023,1056,sqft,217.8,9997.02,sqft,3,1,,,556 Mansfield Ave,Star City,26505,WV,USA,122,-79.979980576266,39.66139630519
https://www.zillow.com/homedetails/1037-Windsor-Ave-Morgantown-WV-26505/22901173_zpid/,,330000,8/11/2023,1296,sqft,254.63,0.25,acres,3,2,,,1037 Windsor Ave,Morgantown,26505,WV,USA,123,-79.966003880876,39.653722641177
https://www.zillow.com/homedetails/458-Kensington-Ave-Star-City-WV-26505/22903044_zpid/,,320000,8/2/2023,,,,,,3,3,Catherine M Teets & Associates,,458 Kensington Ave,Star City,26505,WV,USA,124,,
https://www.zillow.com/homedetails/562-Aspen-St-Morgantown-WV-26505/22902148_zpid/,,294000,7/31/2023,1830,sqft,160.66,9147.6,sqft,3,2,,,562 Aspen St,Morgantown,26505,WV,USA,125,-79.972032384474,39.662369140859
https://www.zillow.com/homedetails/1312-Eastern-Ave-Morgantown-WV-26505/22902162_zpid/,,319000,7/19/2023,1919,sqft,166.23,8276.4,sqft,3,3,,,1312 Eastern Ave,Morgantown,26505,WV,USA,126,-79.971316708127,39.660908326883
https://www.zillow.com/homedetails/1286-Crestwood-Dr-Morgantown-WV-26505/22890217_zpid/,,385000,7/14/2023,2130,sqft,180.75,9583.2,sqft,3,3,,,1286 Crestwood Dr,Morgantown,26505,WV,USA,127,-79.955199534632,39.662849084925
https://www.zillow.com/homedetails/3253-University-Ave-Morgantown-WV-26505/22901343_zpid/,,230000,7/14/2023,930,sqft,247.31,9450,sqft,3,1,,,3253 University Ave,Morgantown,26505,WV,USA,128,-79.976393576957,39.656004591377
https://www.zillow.com/homedetails/1465-Woodland-Dr-Morgantown-WV-26505/22902009_zpid/,,235000,,1325,sqft,177.36,8712,sqft,3,2,,,1465 Woodland Dr,Morgantown,26505,WV,USA,129,-79.975926503078,39.664479704776
https://www.zillow.com/homedetails/116-Ellen-Ln-Morgantown-WV-26505/22890400_zpid/,,258000,7/7/2023,2508,sqft,102.87,0.25,acres,3,2.5,,,116 Ellen Ln,Morgantown,26505,WV,USA,130,-79.952738305312,39.660000076259
https://www.zillow.com/homedetails/449-Rotary-St-Morgantown-WV-26505/22901273_zpid/,,325000,7/7/2023,1974,sqft,164.64,3.03,acres,3,3,,,449 Rotary St,Morgantown,26505,WV,USA,131,-79.973812970855,39.657329682863
https://www.zillow.com/homedetails/1492-Western-Ave-Morgantown-WV-26505/22901943_zpid/,,235000,7/7/2023,960,sqft,244.79,9147.6,sqft,3,1,,,1492 Western Ave,Morgantown,26505,WV,USA,132,-79.978702015269,39.664255579726
https://www.zillow.com/homedetails/316-Villa-View-Dr-Morgantown-WV-26505/125197441_zpid/,,285000,7/6/2023,1848,sqft,154.22,5227,sqft,3,2.5,,,316 Villa View Dr,Morgantown,26505,WV,USA,133,-79.966054151202,39.66706925915
https://www.zillow.com/homedetails/901-Tremont-St-Morgantown-WV-26505/52351584_zpid/,,390000,6/30/2023,2376,sqft,164.14,0.29,acres,3,3,,,901 Tremont St,Morgantown,26505,WV,USA,134,-79.948358474786,39.667272934699
https://www.zillow.com/homedetails/1425-Canton-Ave-Star-City-WV-26505/22903342_zpid/,,288000,6/29/2023,1800,sqft,160,10000,sqft,3,3,,,1425 Canton Ave,Star City,26505,WV,USA,135,-79.987139379291,39.652283273065
https://www.zillow.com/homedetails/278-Palisades-Dr-Morgantown-WV-26508/125177671_zpid/,,236900,6/27/2023,2006,sqft,118.1,1868,sqft,3,3,,,278 Palisades Dr,Morgantown,26508,WV,USA,136,-79.945164786649,39.667947754473
https://www.zillow.com/homedetails/672-Bellaire-Dr-Morgantown-WV-26505/22902396_zpid/,,340000,6/26/2023,2265,sqft,150.11,7405.2,sqft,3,3,,,672 Bellaire Dr,Morgantown,26505,WV,USA,137,-79.966026075234,39.66018259107
https://www.zillow.com/homedetails/539-Meridan-St-Morgantown-WV-26505/22902131_zpid/,,209000,6/22/2023,1800,sqft,116.11,6969.6,sqft,3,2,,,539 Meridan St,Morgantown,26505,WV,USA,138,-79.973937191617,39.662567414194
https://www.zillow.com/homedetails/445-Lawnview-Dr-Morgantown-WV-26505/22901866_zpid/,,230000,6/15/2023,1249,sqft,184.15,10454.4,sqft,3,2,,,445 Lawnview Dr,Morgantown,26505,WV,USA,139,-79.980294629574,39.667134202164
https://www.zillow.com/homedetails/675-Colonial-Dr-Morgantown-WV-26505/22902371_zpid/,,195000,6/15/2023,2319,sqft,84.09,9583.2,sqft,3,2,,,675 Colonial Dr,Morgantown,26505,WV,USA,140,,
https://www.zillow.com/homedetails/132-Crestview-Dr-Morgantown-WV-26505/22905631_zpid/,,393000,6/9/2023,1846,sqft,212.89,8276.4,sqft,3,3,,,132 Crestview Dr,Morgantown,26505,WV,USA,141,-79.958003616328,39.674165561599
https://www.zillow.com/homedetails/417-Pocahontas-Ave-Morgantown-WV-26505/22901307_zpid/,,478850,6/5/2023,2655,sqft,180.36,0.28,acres,3,3,,,417 Pocahontas Ave,Morgantown,26505,WV,USA,142,-79.972553645472,39.654967869688
https://www.zillow.com/homedetails/601-Valley-View-Dr-Morgantown-WV-26505/22902287_zpid/,,583000,6/1/2023,2360,sqft,247.03,,,3,2.5,,,601 Valley View Dr,Morgantown,26505,WV,USA,143,-79.970445873827,39.663772559458
https://www.zillow.com/homedetails/4000-Morningside-Way-Morgantown-WV-26505/22889344_zpid/,,339000,5/31/2023,1699,sqft,199.53,4791.6,sqft,3,3,,,4000 Morningside Way,Morgantown,26505,WV,USA,144,-79.970634485436,39.668901224051
https://www.zillow.com/homedetails/548-Plymouth-Ave-Morgantown-WV-26505/22900974_zpid/,,310000,5/10/2023,1647,sqft,188.22,5250,sqft,3,2,,,548 Plymouth Ave,Morgantown,26505,WV,USA,145,-79.978343428856,39.66098897254
https://www.zillow.com/homedetails/677-Bellaire-Dr-Morgantown-WV-26505/22902388_zpid/,,325000,5/5/2023,2604,sqft,124.81,7535.88,sqft,3,2,,,677 Bellaire Dr,Morgantown,26505,WV,USA,146,-79.965890453073,39.660288411103
https://www.zillow.com/homedetails/667-Bellaire-Dr-Morgantown-WV-26505/22902393_zpid/,,325000,5/5/2023,1932,sqft,168.22,1.73,acres,3,1.5,,,667 Bellaire Dr,Morgantown,26505,WV,USA,147,-79.966196784695,39.660309229772
https://www.zillow.com/homedetails/508-Brian-Pl-Morgantown-WV-26505/22902483_zpid/,,315000,5/5/2023,2080,sqft,151.44,1.45,acres,3,3,,,508 Brian Pl,Morgantown,26505,WV,USA,148,-79.968492335361,39.655730431668
https://www.zillow.com/homedetails/1299-Bakers-Ridge-Rd-Morgantown-WV-26505/22904172_zpid/,,325000,5/2/2023,2136,sqft,152.15,0.94,acres,3,3,,,1299 Bakers Ridge Rd,Morgantown,26505,WV,USA,149,-79.953092671803,39.672850061532
https://www.zillow.com/homedetails/1054-Koontz-Ave-Morgantown-WV-26505/22901164_zpid/,,309000,4/26/2023,1625,sqft,190.15,10515,sqft,3,1.5,,,1054 Koontz Ave,Morgantown,26505,WV,USA,150,-79.967531687388,39.653903079317
https://www.zillow.com/homedetails/305-Huntington-Ave-Morgantown-WV-26501/22896474_zpid/,,222000,10/20/2023,1281,sqft,173.3,0.35,acres,3,2,,,305 Huntington Ave,Morgantown,26501,WV,USA,151,,
https://www.zillow.com/homedetails/101-Peninsula-Blvd-Morgantown-WV-26501/22895492_zpid/,,168000,10/10/2023,1120,sqft,150,2570.04,sqft,3,1,,,101 Peninsula Blvd,Morgantown,26501,WV,USA,152,-79.947009953341,39.622890357232
https://www.zillow.com/homedetails/599-Southern-Ave-Morgantown-WV-26501/22894431_zpid/,,165000,10/6/2023,1180,sqft,139.83,9888.12,sqft,3,1,,,599 Southern Ave,Morgantown,26501,WV,USA,153,-79.959834242658,39.61750945459
https://www.zillow.com/homedetails/320-Webster-Ave-Morgantown-WV-26501/22896713_zpid/,,80000,10/5/2023,1776,sqft,45.05,1.1,acres,3,2.5,,,320 Webster Ave,Morgantown,26501,WV,USA,154,-79.949440927764,39.617754352608
https://www.zillow.com/homedetails/612-Clinton-Ave-Morgantown-WV-26505/22898868_zpid/,,216500,9/26/2023,1575,sqft,137.46,3920.4,sqft,3,1,,,612 Clinton Ave,Morgantown,26505,WV,USA,155,-79.947349678547,39.630770243555
https://www.zillow.com/homedetails/621-Elmina-St-Morgantown-WV-26501/22895313_zpid/,,205000,9/25/2023,1694,sqft,121.02,2178,sqft,3,2,,,621 Elmina St,Morgantown,26501,WV,USA,156,-79.948030438294,39.624989664089
https://www.zillow.com/homedetails/159-Rosemarie-Dr-Morgantown-WV-26501/22896839_zpid/,,312000,9/25/2023,2415,sqft,129.19,0.26,acres,3,3,,,159 Rosemarie Dr,Morgantown,26501,WV,USA,157,-79.949643442638,39.615813799628
https://www.zillow.com/homedetails/227-Hagans-St-Morgantown-WV-26501/22895826_zpid/,,285400,9/15/2023,1688,sqft,169.08,1400,sqft,3,1,,,227 Hagans St,Morgantown,26501,WV,USA,158,-79.954832433356,39.624370053446
https://www.zillow.com/homedetails/257-Morris-St-Morgantown-WV-26501/22895865_zpid/,,375000,9/15/2023,2375,sqft,157.89,3484.8,sqft,3,3,,,257 Morris St,Morgantown,26501,WV,USA,159,-79.953669413762,39.624641507531
https://www.zillow.com/homedetails/511-Santa-Fe-Ct-Morgantown-WV-26508/98320779_zpid/,,329900,9/15/2023,1691,sqft,195.09,0.31,acres,3,3,,,511 Santa Fe Ct,Morgantown,26508,WV,USA,160,-79.934434312805,39.613963527989
https://www.zillow.com/homedetails/542-Brockway-Ave-Morgantown-WV-26501/22894999_zpid/,,69000,9/14/2023,1613,sqft,42.78,2038,sqft,3,1,,,542 Brockway Ave,Morgantown,26501,WV,USA,161,-79.949260582589,39.627125773886
https://www.zillow.com/homedetails/63-Monongahela-Ave-Morgantown-WV-26501/22909483_zpid/,,100000,9/13/2023,1070,sqft,93.46,3397.68,sqft,3,2,,,63 Monongahela Ave,Morgantown,26501,WV,USA,162,-79.973217367063,39.638963727188
https://www.zillow.com/homedetails/510-Globe-Ave-Morgantown-WV-26501/22894497_zpid/,,86000,9/11/2023,1676,sqft,51.31,1.03,acres,3,1,,,510 Globe Ave,Morgantown,26501,WV,USA,163,-79.96095386639,39.616899490741
https://www.zillow.com/homedetails/10-E-End-Ave-Morgantown-WV-26505/22899327_zpid/,,176000,9/7/2023,1378,sqft,127.72,9065,sqft,3,2,,,10 E End Ave,Morgantown,26505,WV,USA,164,-79.94053667578,39.632066435634
https://www.zillow.com/homedetails/616-Elmina-St-Morgantown-WV-26501/22895990_zpid/,,190000,9/5/2023,1530,sqft,124.18,1924.92,sqft,3,1,,,616 Elmina St,Morgantown,26501,WV,USA,165,-79.948198624488,39.624893082922
https://www.zillow.com/homedetails/126-Prairie-Ave-Morgantown-WV-26501/22893578_zpid/,,110000,8/31/2023,784,sqft,140.31,0.86,acres,3,,,,126 Prairie Ave,Morgantown,26501,WV,USA,166,-79.960442054109,39.626252545338
https://www.zillow.com/homedetails/447-Harner-St-Morgantown-WV-26501/22896138_zpid/,,75250,8/31/2023,1064,sqft,70.72,1.14,acres,3,1,,,447 Harner St,Morgantown,26501,WV,USA,167,-79.950068814932,39.621627856861
https://www.zillow.com/homedetails/600-Jefferson-St-Morgantown-WV-26501/22893933_zpid/,,310000,8/25/2023,1560,sqft,198.72,5837,sqft,3,2,,,600 Jefferson St,Morgantown,26501,WV,USA,168,-79.957716298504,39.620602705071
https://www.zillow.com/homedetails/1303-Carlisle-Ave-Morgantown-WV-26505/98319878_zpid/,,287000,8/24/2023,1680,sqft,170.83,3998.81,sqft,3,3,,,1303 Carlisle Ave,Morgantown,26505,WV,USA,169,-79.931201183581,39.633149622307
https://www.zillow.com/homedetails/1210-Milton-St-Morgantown-WV-26505/22899979_zpid/,,190000,8/23/2023,1152,sqft,164.93,0.26,acres,3,3,,,1210 Milton St,Morgantown,26505,WV,USA,170,,
https://www.zillow.com/homedetails/823-Price-St-Morgantown-WV-26505/22899456_zpid/,,132000,8/21/2023,1144,sqft,115.38,1.26,acres,3,3,,,823 Price St,Morgantown,26505,WV,USA,171,-79.949214537397,39.635130599456
https://www.zillow.com/homedetails/1190-Jersey-Ave-Morgantown-WV-26505/22900116_zpid/,,215000,8/21/2023,1258,sqft,170.91,7840.8,sqft,3,2,,,1190 Jersey Ave,Morgantown,26505,WV,USA,172,-79.934785303368,39.63458643366
https://www.zillow.com/homedetails/420-Delaware-Ave-Morgantown-WV-26501/22909543_zpid/,,431000,8/16/2023,2769,sqft,155.65,8276.4,sqft,3,5,,,420 Delaware Ave,Morgantown,26501,WV,USA,173,-79.970753168075,39.637087009675
https://www.zillow.com/homedetails/818-Ridgeway-Ave-Morgantown-WV-26505/22899082_zpid/,,150000,8/15/2023,938,sqft,159.91,3078.18,sqft,3,1,,,818 Ridgeway Ave,Morgantown,26505,WV,USA,174,-79.943318900759,39.631509152833
https://www.zillow.com/homedetails/25-Monongahela-Ave-Morgantown-WV-26501/22909494_zpid/,,31000,8/14/2023,984,sqft,31.5,1.35,acres,3,2,,,25 Monongahela Ave,Morgantown,26501,WV,USA,175,-79.97057348327,39.639111657672
https://www.zillow.com/homedetails/1041-Louise-Ave-Morgantown-WV-26505/22898964_zpid/,,325000,8/1/2023,1595,sqft,203.76,6186,sqft,3,3,,,1041 Louise Ave,Morgantown,26505,WV,USA,176,-79.942089402464,39.634710266073
https://www.zillow.com/homedetails/124-Kaustin-Dr-Morgantown-WV-26501/125342844_zpid/,,189000,8/2/2023,1628,sqft,116.09,1420,sqft,3,3,,,124 Kaustin Dr,Morgantown,26501,WV,USA,177,-79.944336669979,39.612606296535
https://www.zillow.com/homedetails/219-Miller-St-Granville-WV-26501/22884868_zpid/,,80000,8/1/2023,1030,sqft,77.67,1.06,acres,3,1,,,219 Miller St,Granville,26501,WV,USA,178,-79.99024260625,39.646974330835
https://www.zillow.com/homedetails/55-Cleveland-Ave-Morgantown-WV-26501/22910321_zpid/,,148000,8/1/2023,1143,sqft,129.48,0.29,acres,3,1,,,55 Cleveland Ave,Morgantown,26501,WV,USA,179,-79.969912063449,39.632270171142
https://www.zillow.com/homedetails/4-Lane-St-Westover-WV-26501/22910008_zpid/,,185000,7/28/2023,1496,sqft,123.66,5662.8,sqft,3,2,,,4 Lane St,Westover,26501,WV,USA,180,-79.966885703359,39.635023900307
https://www.zillow.com/homedetails/670-Callen-Ave-Morgantown-WV-26501/22893946_zpid/,,145000,7/24/2023,1872,sqft,77.46,7840.8,sqft,3,2,,,670 Callen Ave,Morgantown,26501,WV,USA,181,-79.968383667023,39.61644632319
https://www.zillow.com/homedetails/109-Village-Crest-Dr-Morgantown-WV-26508/22892225_zpid/,,355000,7/17/2023,1890,sqft,187.83,10018.8,sqft,3,3,,,109 Village Crest Dr,Morgantown,26508,WV,USA,182,-79.934586699271,39.616054337968
https://www.zillow.com/homedetails/359-Sanford-St-Morgantown-WV-26501/22893857_zpid/,,161500,7/17/2023,1148,sqft,140.68,7405.2,sqft,3,2,,,359 Sanford St,Morgantown,26501,WV,USA,183,-79.961709679886,39.620056012851
https://www.zillow.com/homedetails/1029-Louise-Ave-Morgantown-WV-26505/22898966_zpid/,,315500,7/17/2023,1595,sqft,197.81,5358.01,sqft,3,3,,,1029 Louise Ave,Morgantown,26505,WV,USA,184,-79.942186186893,39.634545185322
https://www.zillow.com/homedetails/621-Louise-Ave-Morgantown-WV-26505/22898994_zpid/,,207597,7/17/2023,2419,sqft,85.82,3484.8,sqft,3,2,,,621 Louise Ave,Morgantown,26505,WV,USA,185,-79.945824158546,39.630064209313
https://www.zillow.com/homedetails/850-Richwood-Ave-Morgantown-WV-26505/22899894_zpid/,,35000,7/13/2023,2100,sqft,16.67,9147,sqft,3,2,,,850 Richwood Ave,Morgantown,26505,WV,USA,186,-79.940738874454,39.630429997969
https://www.zillow.com/homedetails/219-New-Jersey-St-Morgantown-WV-26501/22910279_zpid/,,215000,7/12/2023,1655,sqft,129.91,3600,sqft,3,2,,,219 New Jersey St,Morgantown,26501,WV,USA,187,-79.96995810651,39.635451161627
https://www.zillow.com/homedetails/304-Webster-Ave-Morgantown-WV-26501/22896733_zpid/,,310000,7/11/2023,2198,sqft,141.04,5967.98,sqft,3,2,,,304 Webster Ave,Morgantown,26501,WV,USA,188,-79.95006347963,39.617602023957
https://www.zillow.com/homedetails/9-Buckhannon-St-Westover-WV-26501/22910106_zpid/,,245000,7/11/2023,1932,sqft,126.81,0.25,acres,3,2,,,9 Buckhannon St,Westover,26501,WV,USA,189,-79.946413903087,39.61834798297
https://www.zillow.com/homedetails/9-Buchanan-St-Morgantown-WV-26501/2058214799_zpid/,,245000,7/11/2023,1372,sqft,178.57,8276.4,sqft,3,2,,,9 Buchanan St,Morgantown,26501,WV,USA,190,-79.962944985522,39.633013189692
https://www.zillow.com/homedetails/447-Washington-St-Morgantown-WV-26501/22896165_zpid/,,235000,10/13/2023,1815,sqft,129.48,2613.6,sqft,4,2,,,447 Washington St,Morgantown,26501,WV,USA,191,-79.952124294958,39.622662595555
https://www.zillow.com/homedetails/272-Waitman-St-Morgantown-WV-26501/22893795_zpid/,,275000,10/6/2023,2010,sqft,136.82,3963.96,sqft,4,2,,,272 Waitman St,Morgantown,26501,WV,USA,192,-79.960569698012,39.622223558176
https://www.zillow.com/homedetails/725-White-Ave-Morgantown-WV-26501/22895588_zpid/,,100000,10/6/2023,1497,sqft,66.8,0.25,acres,4,1.5,,,725 White Ave,Morgantown,26501,WV,USA,193,-79.94319900218,39.621625226978
https://www.zillow.com/homedetails/932-Union-Ave-Morgantown-WV-26505/22898848_zpid/,,210000,,1429,sqft,146.96,5222.84,sqft,4,2,,,932 Union Ave,Morgantown,26505,WV,USA,194,-79.945049196334,39.633683957103
https://www.zillow.com/homedetails/644-W-Virginia-Ave-Morgantown-WV-26501/22894130_zpid/,,299900,8/31/2023,2397,sqft,125.11,6098.4,sqft,4,4,,,644 W Virginia Ave,Morgantown,26501,WV,USA,195,-79.96581559704,39.615753434867
https://www.zillow.com/homedetails/309-Gordon-St-Morgantown-WV-26501/22896435_zpid/,,225000,8/15/2023,1566,sqft,143.68,4508,sqft,4,2,,,309 Gordon St,Morgantown,26501,WV,USA,196,-79.951652292546,39.619708962882
https://www.zillow.com/homedetails/250-Dormont-St-Morgantown-WV-26501/22893913_zpid/,,510000,8/11/2023,2679,sqft,190.37,0.25,acres,4,3,,,250 Dormont St,Morgantown,26501,WV,USA,197,-79.959556994625,39.61974972406
https://www.zillow.com/homedetails/248-Waitman-St-Morgantown-WV-26501/22893789_zpid/,,429000,8/10/2023,2884,sqft,148.75,3963.96,sqft,4,2,,,248 Waitman St,Morgantown,26501,WV,USA,198,-79.960262362139,39.622538041395
https://www.zillow.com/homedetails/1090-Charles-Ave-Morgantown-WV-26505/22899209_zpid/,,252500,8/10/2023,2102,sqft,120.12,1.18,acres,4,2,,,1090 Charles Ave,Morgantown,26505,WV,USA,199,-79.93889665467,39.634988058379
https://www.zillow.com/homedetails/804-University-Ave-Morgantown-WV-26501/22893579_zpid/,,285000,8/1/2023,1473,sqft,193.48,1.17,acres,4,1,,,804 University Ave,Morgantown,26501,WV,USA,200,-79.96156845648,39.62546310763
https://www.zillow.com/homedetails/300-Fayette-St-Morgantown-WV-26505/22897009_zpid/,,135000,8/1/2023,1291,sqft,104.57,6825,sqft,4,2,,,300 Fayette St,Morgantown,26505,WV,USA,201,,
https://www.zillow.com/homedetails/126-Village-Crest-Dr-Morgantown-WV-26508/22892210_zpid/,,350000,7/31/2023,2350,sqft,148.94,0.25,acres,4,3,,,126 Village Crest Dr,Morgantown,26508,WV,USA,202,-79.934024946214,39.615755486647
https://www.zillow.com/homedetails/721-723-McKinley-Ave-Morgantown-WV-26505/244361169_zpid/,,145000,7/21/2023,2294,sqft,63.21,7997.62,sqft,4,3,,,721 & 723 McKinley Ave,Morgantown,26505,WV,USA,203,-79.946394903157,39.631411801758
https://www.zillow.com/homedetails/2009-Purinton-St-Morgantown-WV-26505/22900701_zpid/,,255000,7/18/2023,1903,sqft,134,6969.6,sqft,4,3,,,2009 Purinton St,Morgantown,26505,WV,USA,204,,
https://www.zillow.com/homedetails/232-Hagans-St-Morgantown-WV-26501/22895853_zpid/,,225000,7/5/2023,3320,sqft,67.77,3049.2,sqft,4,4,,,232 Hagans St,Morgantown,26501,WV,USA,205,-79.954766325709,39.624261723428
https://www.zillow.com/homedetails/423-Grand-St-Morgantown-WV-26501/22895840_zpid/,,500000,5/31/2023,3138,sqft,159.34,4500,sqft,4,3,,,423 Grand St,Morgantown,26501,WV,USA,206,-79.954762858953,39.623138537753
https://www.zillow.com/homedetails/142-W-Jackson-St-Westover-WV-26501/22886935_zpid/,,177000,4/28/2023,2218,sqft,79.8,0.74,acres,4,3,,,142 W Jackson St,Westover,26501,WV,USA,207,-79.965921743762,39.630472771086
https://www.zillow.com/homedetails/425-E-Brockway-Ave-Morgantown-WV-26501/22895483_zpid/,,159000,4/24/2023,1600,sqft,99.38,4950,sqft,4,2,,,425 E Brockway Ave,Morgantown,26501,WV,USA,208,-79.946076463035,39.623061019793
https://www.zillow.com/homedetails/304-Willey-St-Morgantown-WV-26505/89451026_zpid/,,280000,,3713,sqft,75.41,6098.4,sqft,4,2,,,304 Willey St,Morgantown,26505,WV,USA,209,-79.952020745986,39.631395186571
https://www.zillow.com/homedetails/1046-College-Ave-Morgantown-WV-26505/22898517_zpid/,,116500,4/14/2023,1500,sqft,77.67,3484.8,sqft,4,2,,,1046 College Ave,Morgantown,26505,WV,USA,210,-79.948896359238,39.638084021645
https://www.zillow.com/homedetails/345-Grandview-Ave-Morgantown-WV-26501/22896643_zpid/,,349000,4/3/2023,2275,sqft,153.41,0.27,acres,4,3,,,345 Grandview Ave,Morgantown,26501,WV,USA,211,-79.949930030686,39.618648757075
https://www.zillow.com/homedetails/301-Park-St-Morgantown-WV-26501/22895858_zpid/,,295000,3/27/2023,2291,sqft,128.76,4199.18,sqft,4,3,,,301 Park St,Morgantown,26501,WV,USA,212,-79.954128247755,39.624336079452
https://www.zillow.com/homedetails/524-Union-Ave-Morgantown-WV-26505/22899739_zpid/,,175000,3/15/2023,1890,sqft,92.59,3920.4,sqft,4,2,,,524 Union Ave,Morgantown,26505,WV,USA,213,-79.948122327964,39.630559140173
https://www.zillow.com/homedetails/44-Edgehill-St-Morgantown-WV-26501/22895322_zpid/,,4500,3/10/2023,1220,sqft,3.69,0.33,acres,4,1,,,44 Edgehill St,Morgantown,26501,WV,USA,214,-79.947651118767,39.625930247289
https://www.zillow.com/homedetails/925-Garrison-Ave-Morgantown-WV-26505/22898792_zpid/,,180000,3/10/2023,1187,sqft,151.64,5401.44,sqft,4,2,,,925 Garrison Ave,Morgantown,26505,WV,USA,215,-79.945803850269,39.63484726317
https://www.zillow.com/homedetails/342-344-Overdale-St-Morgantown-WV-26501/2060145361_zpid/,,225000,3/8/2023,1924,sqft,116.94,3833.28,sqft,4,2,,,342/344 Overdale St,Morgantown,26501,WV,USA,216,-79.948430038172,39.624481770351
https://www.zillow.com/homedetails/253-Morris-St-Morgantown-WV-26501/22895864_zpid/,,302000,3/7/2023,2130,sqft,141.78,4131,sqft,4,3,,,253 Morris St,Morgantown,26501,WV,USA,217,-79.953682041167,39.624701083007
